qmof-b8eb470,2.62045
qmof-476a5b8,3.85008
qmof-71f9121,3.04512
qmof-f839aa6,3.05872
qmof-abf9b57,2.44374
qmof-b11bf9e,3.45504
qmof-0a53ef7,3.76765
qmof-f843b93,2.27104
qmof-39d4547,3.87701
qmof-b052d63,3.26529
qmof-9f111f7,3.77918
qmof-97a9a72,2.69322
qmof-30bdcd5,2.41748
qmof-ac3c21a,2.32429
qmof-6a5bda3,3.30696
qmof-541c7e3,3.5705
qmof-f53ca26,3.0741
qmof-afd8a66,3.26608
qmof-d329f49,3.77847
qmof-4d8929f,2.19717
qmof-aa5ea8d,2.51081
qmof-920db9a,2.79927
qmof-d53e130,2.92164
qmof-51dd8e1,3.79806
qmof-46fadab,3.09394
qmof-0e0e075,4.92203
qmof-c376a8c,2.00795
qmof-0c780e3,3.9473
qmof-dc9df4c,1.48931
qmof-13eb8e0,2.81878
qmof-6707d22,2.53861
qmof-eef474b,2.99684
qmof-e1d3c58,3.91643
qmof-35fb0ca,3.85147
qmof-c054f0b,0.610842
qmof-1275871,3.26683
qmof-fa9f508,3.03705
qmof-a4a3887,3.52691
qmof-cd0f38e,2.96249
qmof-c430d7c,3.11073
qmof-0782391,2.1197
qmof-f7ad9cd,3.4274
qmof-8edd41c,3.49608
qmof-8f721fc,3.29461
qmof-fd0958d,3.89138
qmof-68e1c8f,3.65967
qmof-7e3b4a2,2.27702
qmof-cbad0dc,3.16893
qmof-e0e24d6,3.93096
qmof-3e7238d,3.94346
qmof-0e116bf,2.59307
qmof-6852054,3.00593
qmof-374a046,4.23539
qmof-4def5e6,2.71416
qmof-2ca16aa,3.26754
qmof-0ca8b3d,2.43991
qmof-074cf93,3.67956
qmof-d44c3fa,3.90711
qmof-aa82d3e,0.173871
qmof-f2942aa,2.9295
qmof-287570d,2.65311
qmof-4481428,2.64301
qmof-0df8088,3.72618
qmof-5974966,3.89219
qmof-663ff1d,2.41451
qmof-043bf63,0.950758
qmof-c66ec2f,3.25564
qmof-146e551,2.11425
qmof-4541d4f,1.87426
qmof-2e3e058,2.49125
qmof-6e6b22b,2.5941
qmof-c1e8e4d,3.10476
qmof-152c5b0,3.68117
qmof-d6563eb,2.47004
qmof-091c04b,3.36078
qmof-27fd119,2.32096
qmof-172319f,2.46353
qmof-a149d95,3.76828
qmof-1e427c5,3.74249
qmof-85aea29,3.34776
qmof-8a3ffa2,2.88465
qmof-0906587,3.56979
qmof-8a8bf9b,3.22268
qmof-2a1c54e,3.32555
qmof-4d684e3,2.34016
qmof-9e675fa,2.46006
qmof-a36c542,2.5686
qmof-f2fe5ba,3.66246
qmof-8e256bb,3.89074
qmof-fd5ecfb,1.8376
qmof-2286cb0,2.87858
qmof-48b7d44,3.74697
qmof-5607eea,3.39413
qmof-3ce92c0,2.92314
qmof-0000295,3.75139
qmof-9fa77bd,2.61626
qmof-fb77b5b,4.1662
qmof-576f203,3.27783
qmof-468de1c,3.93682
qmof-edf8a77,3.89927
qmof-ef42d2a,2.32236
qmof-9d5b9ef,3.70031
qmof-93fec81,3.71125
qmof-459830d,4.121
qmof-43a7c42,4.33308
qmof-47eb3b5,2.75653
qmof-0eef54d,3.30925
qmof-c98c976,3.65806
qmof-411f796,3.01237
qmof-c4408a8,3.40199
qmof-f8c7a01,0.864769
qmof-eb6d7e8,3.34358
qmof-e993e6b,3.51966
qmof-a2e5c9f,2.99513
qmof-e9201ea,2.96771
qmof-f8c1b29,3.17086
qmof-2590d97,3.58866
qmof-d08ace3,3.73157
qmof-e8f57aa,3.7876
qmof-90c2d5e,1.9814
qmof-93977b0,3.57308
qmof-91678e8,3.40663
qmof-3e65b16,4.03761
qmof-dafbfa1,3.07518
qmof-a745d46,4.25399
qmof-62820e8,1.10743
qmof-e39f87b,3.88757
qmof-68010e6,1.98048
qmof-deb5a1f,3.44455
qmof-a1d95f7,2.01928
qmof-497c336,1.83121
qmof-6d36b89,1.81354
qmof-e5e12e2,3.41252
qmof-93cbc2c,0.055805
qmof-768b4df,3.06588
qmof-053dc27,3.28642
qmof-33fda33,3.77381
qmof-5495921,3.3726
qmof-6b4b6aa,2.77501
qmof-57d20b8,3.80288
qmof-1461a66,1.9992
qmof-16addb6,2.9365
qmof-c474841,2.24517
qmof-e273077,3.64833
qmof-84a90c5,2.91328
qmof-ab54701,4.32306
qmof-74bdf68,3.78075
qmof-10c7c3c,3.39389
qmof-6d0ce1c,4.10073
qmof-557e64a,3.13935
qmof-3643545,3.73404
qmof-1eeeeb7,3.06448
qmof-b538420,2.92308
qmof-f312b31,2.25068
qmof-7ece11a,3.68302
qmof-ff83df9,2.71206
qmof-7de7cfe,3.70613
qmof-0334ecb,3.60687
qmof-83d0f4f,2.82772
qmof-1275915,3.27802
qmof-814ffa4,3.67789
qmof-9bda469,3.17349
qmof-957913b,4.11311
qmof-4629fe7,2.11389
qmof-3bdfb25,3.345
qmof-4a90838,3.2847
qmof-1547f0e,1.86186
qmof-9977307,3.63616
qmof-ebf848f,3.67993
qmof-e436871,3.26095
qmof-9c6629d,3.09825
qmof-f645d00,4.06813
qmof-36c0426,3.33944
qmof-e2ef78a,2.26867
qmof-dbb129d,1.51988
qmof-74c3c27,3.47121
qmof-d587b67,1.87009
qmof-8e1ed58,3.41227
qmof-1ebe47b,2.74106
qmof-52e1c67,2.0513
qmof-d46593c,2.4193
qmof-a4ca9ef,2.76329
qmof-e951f69,2.16357
qmof-f18ed85,3.71613
qmof-83e56fe,3.93079
qmof-d23c199,2.90669
qmof-0eafb2f,2.51761
qmof-80d488f,1.67468
qmof-3927138,2.66529
qmof-3e09887,3.23454
qmof-943fcb0,3.52779
qmof-6d11fd4,3.85394
qmof-e8122f2,2.71864
qmof-4a5984e,4.34948
qmof-08c54a1,3.71712
qmof-d4efb4b,3.20809
qmof-0344ac0,3.80437
qmof-918c8d1,2.90997
qmof-41c9dd8,3.78788
qmof-3c5676c,3.56708
qmof-4597bbd,3.14079
qmof-3998694,2.8557
qmof-5cd94b8,3.812
qmof-ad34930,3.36069
qmof-8e732a8,2.65553
qmof-a123871,2.96383
qmof-8a007d6,2.70577
qmof-8ce5833,3.5726
qmof-dbf7620,3.3849
qmof-12917c1,2.77425
qmof-a9114c3,3.49155
qmof-3816edb,4.2036
qmof-fd1f953,2.53213
qmof-2e7bf46,4.79775
qmof-a29c6bd,3.26334
qmof-cb12c69,3.38408
qmof-bac8e02,2.90373
qmof-ccb2fa3,2.95029
qmof-5b60b2b,1.77725
qmof-ff9ebb7,0.568168
qmof-85790cf,2.49504
qmof-df9cac4,1.82337
qmof-97f5963,1.61303
qmof-e078b5f,3.39377
qmof-3847280,2.18248
qmof-89b132d,2.05254
qmof-ad5949e,3.74867
qmof-5c584aa,5.25193
qmof-baf7972,3.98331
qmof-a14eac3,3.76661
qmof-f9d7350,3.03041
qmof-cc4c6c7,2.73727
qmof-83fd3d2,3.48988
qmof-c1b5346,3.14592
qmof-5d1443b,4.18418
qmof-a7e269f,3.7166
qmof-e8a0b3c,3.37615
qmof-4e5da67,4.43686
qmof-b18f8ac,4.12927
qmof-0771f58,2.44927
qmof-4518686,4.37396
qmof-6185da3,4.48825
qmof-3bc8c5b,4.71952
qmof-a25e5d0,4.33288
qmof-151eb43,4.07803
qmof-11abec0,4.3585
qmof-f36c793,4.97884
qmof-75ec3f5,3.42037
qmof-58bd82c,5.34634
qmof-4fa0fbd,3.53155
qmof-ba6634e,4.29295
qmof-1d7c595,3.10873
qmof-f58091b,3.84372
qmof-bb87ad1,3.35272
qmof-5704a73,4.10333
qmof-4577c03,2.82186
qmof-2171eed,3.25521
qmof-21e0017,5.02156
qmof-77d8bc6,4.25336
qmof-0f2f881,4.24499
qmof-70f4cf7,2.43072
qmof-647f2f7,2.80117
qmof-01060b4,4.16367
qmof-ae2eedb,4.39585
qmof-0f2bdcf,4.86743
qmof-fb12235,3.53261
qmof-b0ed692,3.91079
qmof-e40b980,4.22816
qmof-4cb5efd,4.31856
qmof-f128020,3.18263
qmof-710b24d,4.21414
qmof-644aab4,2.90175
qmof-3ea6b66,4.82029
qmof-86ab3d5,5.16358
qmof-462a448,5.3833
qmof-7082d23,3.89158
qmof-9698236,3.16024
qmof-432b63a,3.94587
qmof-673ecf4,3.79894
qmof-f8e0017,3.63476
qmof-83b8c19,6.23321
qmof-dca4e37,3.45557
qmof-ac2a5eb,3.74103
qmof-ed51700,4.11649
qmof-a94a47b,3.80463
qmof-fe49acf,4.21241
qmof-6bd4e14,4.72496
qmof-185eeb8,6.24484
qmof-cbe57c8,4.31594
qmof-46598be,4.02203
qmof-14c9367,4.35535
qmof-f088d9c,4.17163
qmof-85d3da9,3.40167
qmof-e4099ea,4.17278
qmof-361e7a4,6.07652
qmof-d8d2250,3.31692
qmof-14f2341,3.99381
qmof-da8af82,3.67266
qmof-65ff99b,5.22423
qmof-6de83a4,6.13687
qmof-3f1fb36,3.25433
qmof-e220ad6,4.31745
qmof-b0f3adb,2.89908
qmof-4cdc447,3.74677
qmof-21270fb,4.02536
qmof-b3dc886,4.37685
qmof-08dbb32,4.89784
qmof-9f9f3a1,4.33498
qmof-84f0656,3.94311
qmof-45a6307,1.1941
qmof-4a0f1fc,3.55597
qmof-a560beb,4.32452
qmof-bb1d955,4.68431
qmof-0d42aa5,4.45889
qmof-96a5399,3.43351
qmof-ccc608c,4.95515
qmof-e3a20ba,2.92528
qmof-2ee4f8f,3.93227
qmof-ae1ca4c,3.38339
qmof-739a9ad,3.81264
qmof-0f3bfc7,3.28629
qmof-27e1206,3.65137
qmof-f13296d,4.65798
qmof-0e3c9ac,4.53285
qmof-58c4b5f,2.23821
qmof-04c1c24,3.8469
qmof-275e0ea,4.28962
qmof-5ce863d,3.1931
qmof-bf2685f,3.92705
qmof-fbbaa9a,3.0805
qmof-7ab1fd8,4.02091
qmof-bdd607c,4.31239
qmof-c4350d4,4.25583
qmof-f25b28d,3.56006
qmof-d82fb09,2.72932
qmof-ec69c82,4.84454
qmof-c5532d8,5.77432
qmof-66e741b,4.51362
qmof-05dca7c,3.53242
qmof-214ad37,0.430833
qmof-1c6930e,4.36426
qmof-64b5161,3.51736
qmof-55409e0,2.71248
qmof-f38d274,3.40523
qmof-5cb65f0,3.3004
qmof-1872d69,2.94497
qmof-c067576,3.64858
qmof-7a0c8e1,4.37741
qmof-5a415c6,4.56305
qmof-ef0bed5,3.51387
qmof-1eaffd2,4.57281
qmof-00744ff,2.55586
qmof-4458a96,4.18441
qmof-8b92916,3.95001
qmof-359185c,3.87021
qmof-574737f,6.95405
qmof-d161688,4.80918
qmof-ab815f3,4.23472
qmof-9334110,4.51558
qmof-482a38c,4.44609
qmof-d4eba6e,4.4238
qmof-2abab09,4.10338
qmof-b10bfd5,4.41373
qmof-785cf78,3.86657
qmof-ae25101,4.66716
qmof-450a9da,4.13042
qmof-fe78ad2,2.99315
qmof-fbdfba6,5.09118
qmof-6ff64b6,5.05532
qmof-42b55bb,0.062632
qmof-7bca5df,5.02471
qmof-03558fb,4.12838
qmof-be391c1,4.04462
qmof-48637bb,4.16742
qmof-e99706f,3.08432
qmof-8690aad,4.64325
qmof-2daa966,3.82991
qmof-a314f18,3.37356
qmof-9e69850,3.79196
qmof-a498ebd,2.74957
qmof-eb61052,4.14172
qmof-b55a34a,3.61838
qmof-6b9969b,4.23989
qmof-ace4b80,4.63678
qmof-1e5e473,3.14591
qmof-113f870,4.53188
qmof-1acb010,2.96407
qmof-ac6a77a,2.40136
qmof-be7ee98,4.05429
qmof-e24fcbb,5.4651
qmof-87b09b6,3.33583
qmof-cfa8e24,3.96219
qmof-dd0e039,4.5864
qmof-611c6bf,4.15299
qmof-bb33e4d,4.55782
qmof-c5e40a9,4.98004
qmof-daddfb7,3.66333
qmof-a2e4f06,4.20162
qmof-c7d5864,3.85665
qmof-5f85fca,3.47657
qmof-fe8ea01,3.24914
qmof-ec58109,5.35895
qmof-cfe42f1,3.88399
qmof-56c641d,2.71649
qmof-72c4b23,4.12828
qmof-9a60b76,4.08813
qmof-3748101,5.33364
qmof-156c4a2,6.06893
qmof-886cefa,3.20225
qmof-12612e8,3.99269
qmof-f54e59c,3.23244
qmof-68a8f48,4.82819
qmof-3d12eb1,4.93237
qmof-1de40a5,4.5075
qmof-1a78d9c,3.67624
qmof-ecfba3d,4.31028
qmof-5b5965b,3.98492
qmof-76513ab,3.97554
qmof-b1b2117,4.68703
qmof-566780e,4.40148
qmof-44525ba,4.26072
qmof-2ad11cd,3.36034
qmof-0165dd2,3.6723
qmof-7a4eaf0,3.71566
qmof-6c82b41,4.23764
qmof-10b52ba,6.46018
qmof-3d7d270,4.43194
qmof-7d4acd6,3.38388
qmof-da7f6d0,3.8536
qmof-286d537,3.94528
qmof-50cc0b4,3.63742
qmof-67fdce2,5.09699
qmof-67389c3,2.55605
qmof-b3361a6,3.26582
qmof-c7868c3,4.41089
qmof-0caf0c5,4.24699
qmof-c08687d,4.30277
qmof-c386b14,3.80707
qmof-67822fb,4.90118
qmof-b2fbb84,4.69055
qmof-9781eac,4.57109
qmof-c14baa5,2.79162
qmof-d0592e2,2.75308
qmof-6d456c1,5.78326
qmof-a14235b,4.6651
qmof-8144aa6,5.28682
qmof-1c4f970,3.51986
qmof-43bcc64,6.25211
qmof-9443441,4.29582
qmof-647f18b,4.18972
qmof-4f1aecf,2.734
qmof-8173fb9,7.0579
qmof-9f30221,4.88558
qmof-f2ae0a5,4.08335
qmof-72d3a49,3.39284
qmof-c0844b9,4.852
qmof-3b8fbc7,4.6691
qmof-90271e6,3.37177
qmof-61fb59a,3.59286
qmof-434aece,3.20232
qmof-f07e55e,3.70507
qmof-68bc391,4.94
qmof-a87149e,5.28033
qmof-f191a19,2.93027
qmof-9bc55e5,6.59976
qmof-5602d5c,3.25773
qmof-13c6706,3.55355
qmof-f941a8e,3.80073
qmof-3763142,3.24998
qmof-c3317f7,3.71956
qmof-1ffb434,4.66209
qmof-9f73619,4.1417
qmof-29b2925,4.14999
qmof-6b1e6f2,4.06218
qmof-1b058a2,4.30831
qmof-0526588,4.53821
qmof-1791cbc,3.94346
qmof-44d1f08,4.25644
qmof-8d3b23c,4.54425
qmof-75cf53c,3.61044
qmof-dd3d308,3.33401
qmof-ae97b2b,2.95743
qmof-c5dc59c,3.0529
qmof-ad42031,3.90827
qmof-e2fcb15,3.77168
qmof-1743e6b,3.99499
qmof-19d834d,3.77516
qmof-1a36e21,3.98034
qmof-4aa603d,4.12918
qmof-1710640,4.31607
qmof-cc6fd4d,7.16543
qmof-a6861cd,3.24825
qmof-5b6ca4d,3.99061
qmof-a81b7c9,6.09017
qmof-6ab88e0,4.95603
qmof-c695628,4.08441
qmof-ff7ddd3,3.96152
qmof-9b4c00f,3.16198
qmof-d3b25c3,2.89326
qmof-bba7eac,3.82511
qmof-9c9f0ca,3.78102
qmof-7050bc7,5.31922
qmof-257b072,3.58158
qmof-64935e1,4.85512
qmof-05d5336,4.06029
qmof-1e3de68,4.40882
qmof-0f0660b,4.47357
qmof-d7f84cc,4.58879
qmof-f38caad,2.91795
qmof-bb736bf,3.47024
qmof-fcf9e4e,6.64062
qmof-c05888d,2.88923
qmof-69a8041,4.36312
qmof-1f6b65e,4.30934
qmof-922a70e,4.9229
qmof-0f7c76b,2.89669
qmof-0138fe3,5.20127
qmof-ed4fdbe,4.07986
qmof-900340c,3.99739
qmof-9e63a13,4.66223
qmof-ac235bb,3.9234
qmof-0d66641,4.27879
qmof-9168a42,4.48538
qmof-dcca335,3.07628
qmof-94a4870,4.26733
qmof-e5f7e89,4.32662
qmof-59cc2cc,3.44685
qmof-a7f9c95,4.00404
qmof-a543e01,2.99187
qmof-9372acf,2.14134
qmof-6d1205f,3.78741
qmof-23536f6,4.25474
qmof-64fd5f3,4.45386
qmof-ab32015,2.05407
qmof-b20c78b,3.30749
qmof-25162af,3.52526
qmof-7576c28,4.26757
qmof-8f7bf53,6.4846
qmof-73d7445,5.06765
qmof-ba35036,2.95188
qmof-95dc237,2.67604
qmof-a17655f,5.18306
qmof-dbdcf23,4.81946
qmof-903705c,3.94186
qmof-91c48af,3.48209
qmof-f917bec,5.83908
qmof-94dd3be,4.25575
qmof-f411818,4.42609
qmof-916080a,3.8884
qmof-ed5f29b,4.30284
qmof-2773926,4.49946
qmof-f9a6beb,5.93213
qmof-e0e3dad,4.58523
qmof-355c52b,3.60616
qmof-c926dc5,2.5741
qmof-6d7fa4e,4.26736
qmof-855c443,7.11223
qmof-c5fae90,3.13098
qmof-cf5e7be,3.14149
qmof-a8c7976,2.20999
qmof-2452a0f,3.245
qmof-16812b6,6.96165
qmof-db77bc4,3.97144
qmof-b06367f,5.54866
qmof-4f2bf7e,4.44429
qmof-54be6c9,3.99255
qmof-6b43508,4.59921
qmof-21356e5,3.437
qmof-0b0666d,6.20116
qmof-7d2356b,3.50156
qmof-c3c786f,6.02646
qmof-5fe5f33,2.11787
qmof-f96785a,4.74172
qmof-9bbd35b,3.06967
qmof-84cc81a,3.93291
qmof-8ce2f86,3.79884
qmof-c3c6d8e,2.90004
qmof-a84e475,2.9198
qmof-064c285,3.91306
qmof-37e47d6,4.09488
qmof-c1c5c57,4.17554
qmof-caff655,2.19597
qmof-f257e1e,6.44274
qmof-99fa841,4.16429
qmof-3029056,3.74726
qmof-42b2d04,3.03445
qmof-22e67b2,3.62136
qmof-d589613,2.91555
qmof-e5a60a8,4.47074
qmof-3db4dff,2.96532
qmof-17d2d80,3.61956
qmof-c3d1c9d,4.56024
qmof-9269553,4.66727
qmof-a1ea762,3.73282
qmof-e8abe31,3.10274
qmof-1629dda,3.13448
qmof-5ce2533,2.73124
qmof-a4bb04b,2.57713
qmof-5ba9b76,4.51591
qmof-22d1c6f,4.06094
qmof-fcfab15,3.10576
qmof-0150f2b,4.44743
qmof-41cd4ee,3.24147
qmof-77701f4,4.07905
qmof-8d6e3d6,4.4408
qmof-e21ce63,4.37945
qmof-94a607c,4.35013
qmof-6332593,3.90049
qmof-726d8e4,4.95336
qmof-f07cb9e,4.82323
qmof-a6ae0f1,2.75014
qmof-ae67161,3.05604
qmof-5e57dd5,3.08259
qmof-a6c6942,4.13648
qmof-27c2f69,4.13675
qmof-3961e57,4.3321
qmof-c77fb00,3.76756
qmof-8d056ff,4.71187
qmof-556d7b3,2.64742
qmof-862167f,4.78266
qmof-faa99ba,3.78461
qmof-41eae12,3.42008
qmof-579aeee,4.15361
qmof-4fd00dc,6.72429
qmof-280956a,4.30728
qmof-c49776b,4.18652
qmof-541af34,4.10251
qmof-c6b9ed2,3.8509
qmof-2e121b8,4.14856
qmof-050c8bc,4.50258
qmof-6a08cb9,3.80109
qmof-589b4db,4.12636
qmof-36ade61,3.40196
qmof-6185eff,4.02328
qmof-6cb09f0,5.32476
qmof-7a6145a,4.14335
qmof-763d52f,3.78785
qmof-c85fd52,4.11763
qmof-69552f5,5.56389
qmof-5da988a,3.86553
qmof-15519b3,3.70882
qmof-faedf85,3.72778
qmof-01a0a8c,3.09275
qmof-0249469,3.72243
qmof-de509d5,6.95646
qmof-b605e3f,5.70926
qmof-3e0f6ce,4.82802
qmof-017128d,5.31099
qmof-867986f,6.26087
qmof-0e8b60f,3.93191
qmof-4288fb3,6.10241
qmof-457d039,3.34473
qmof-b0cdfb9,4.46074
qmof-e7e8cdd,4.69442
qmof-79a7525,3.74028
qmof-32c821b,4.32513
qmof-7981e56,5.00752
qmof-15c71e3,3.36588
qmof-d7500c7,4.50204
qmof-4241a3d,0.403654
qmof-44e9836,5.21586
qmof-7979b73,4.57162
qmof-f6ebd2b,4.07498
qmof-cc0c005,3.33401
qmof-14872a0,4.1467
qmof-0340fcc,4.90258
qmof-86a8270,3.32729
qmof-d209d87,2.23764
qmof-dd44358,3.7292
qmof-5fd3808,4.26456
qmof-398c96b,3.75757
qmof-e9351eb,5.33036
qmof-c30b37f,5.29522
qmof-656c2ee,2.75439
qmof-0c1d1fc,4.23604
qmof-056750f,2.93976
qmof-9ed028e,3.66478
qmof-cc095cc,3.13272
qmof-221d349,2.77145
qmof-4d3c423,3.5624
qmof-39f92ad,2.99702
qmof-9941a66,3.18585
qmof-ab504c7,3.57211
qmof-aada0e2,4.29714
qmof-16ff97e,3.41171
qmof-9b25d13,3.94207
qmof-21a8cfa,6.4205
qmof-1464054,3.59589
qmof-0b12ae3,4.20372
qmof-74b2b06,6.28238
qmof-592ec32,4.48048
qmof-a2d95c3,4.65094
qmof-7886b6c,3.35372
qmof-8746932,3.37979
qmof-306fb3e,2.45736
qmof-c49f101,2.6496
qmof-f330af1,3.56996
qmof-d89f5f4,4.30972
qmof-1a22cb7,3.44065
qmof-708b5df,4.16086
qmof-e221acb,3.44368
qmof-c9fc4e7,6.2535
qmof-243715f,2.11097
qmof-385b6d0,3.24254
qmof-a2d53f7,3.94011
qmof-a756e86,2.8603
qmof-20328e3,3.58888
qmof-20f768b,3.55079
qmof-fc93e58,4.40328
qmof-07c1136,3.88812
qmof-c47cf99,4.03448
qmof-00b509c,3.4529
qmof-a61cced,3.92608
qmof-bf937bb,3.25561
qmof-16d3134,6.66146
qmof-a24e826,4.21788
qmof-07f47c8,3.93264
qmof-4fba533,4.66515
qmof-3e7bd15,6.49456
qmof-cb14b92,4.22954
qmof-424203f,3.37688
qmof-2c242e5,4.88136
qmof-9c2642b,3.54899
qmof-c79fd59,3.10065
qmof-6c87d0c,3.32408
qmof-5226456,5.73984
qmof-3672a79,4.24567
qmof-77cf3ff,2.89772
qmof-212a59c,3.8494
qmof-b8576dc,5.26558
qmof-e11d70a,4.32526
qmof-56f72fb,4.49659
qmof-66b26b0,4.6398
qmof-47b17d9,3.01551
qmof-6ec1b25,4.28906
qmof-a4f16de,4.42694
qmof-ecd9526,4.26088
qmof-c39ae4b,3.93416
qmof-7662a1e,4.81167
qmof-bdb9583,3.0202
qmof-c5c5d13,4.60573
qmof-a2d344d,4.03687
qmof-c12b0bf,4.35825
qmof-c96b0bd,4.92402
qmof-1f4857d,3.87902
qmof-bfa2fbe,5.31631
qmof-8fdd4e6,3.05358
qmof-d111cc6,3.11414
qmof-ed07c17,4.13672
qmof-abd0616,4.38354
qmof-557b940,3.67018
qmof-54078ea,4.28919
qmof-3567378,4.3144
qmof-2810a4f,4.38687
qmof-6444ede,3.90799
qmof-3adaa65,4.67555
qmof-dd07117,4.51726
qmof-6f4079e,3.42837
qmof-caa7611,3.11056
qmof-5fd0b66,6.28868
qmof-42bd54c,5.59632
qmof-0e86d2f,3.80578
qmof-885c8fc,4.7794
qmof-67b0e05,3.70489
qmof-56f4308,2.43574
qmof-e5f2ec1,4.00294
qmof-b2b6f0e,2.20456
qmof-ff3e7ef,3.69442
qmof-d03a775,3.29557
qmof-26b1f32,3.40327
qmof-bc2478d,5.11658
qmof-bee6746,4.4018
qmof-131f36e,2.84235
qmof-bcdc0ff,2.12702
qmof-a0b6754,4.78446
qmof-5ae8b7a,4.73281
qmof-3343744,4.22109
qmof-6615630,3.9058
qmof-d81ae1a,6.2644
qmof-eab35b3,3.5138
qmof-1d9bb36,4.8837
qmof-483d39b,3.0183
qmof-fbc9303,1.5071
qmof-db8d843,4.05213
qmof-67a153c,2.97221
qmof-26f4a05,4.4322
qmof-7f68dde,4.09616
qmof-b4e92f2,3.93683
qmof-faed9c6,3.01564
qmof-2cc770d,6.10157
qmof-ec0241b,3.20511
qmof-7c6cbbc,3.84708
qmof-e20ca81,3.06454
qmof-a6d1765,5.60202
qmof-73a5875,4.33896
qmof-99eb0be,4.57519
qmof-1d9274b,3.84826
qmof-17096cd,4.09426
qmof-4a4833a,4.16014
qmof-5c3a722,5.50396
qmof-0523aea,3.7915
qmof-b47e703,3.34284
qmof-08696b5,4.36548
qmof-14210e6,5.77712
qmof-f790024,4.30938
qmof-1da28d0,4.27028
qmof-bbcf6c2,4.37344
qmof-4453ec1,4.42617
qmof-ea93f5d,6.14833
qmof-19d3c65,4.20432
qmof-7f8c48f,5.20088
qmof-5948a73,2.63639
qmof-980b76e,6.57826
qmof-df94cde,4.42348
qmof-132bbae,4.07776
qmof-826c19b,3.83319
qmof-7212ecd,3.79018
qmof-1102a03,3.89009
qmof-8228f8b,6.72064
qmof-00a8f3e,3.87674
qmof-f021373,3.55396
qmof-8676659,1.80388
qmof-21a0d3f,3.87626
qmof-e566fbb,2.93315
qmof-075d3eb,4.17458
qmof-ae70be0,4.29772
qmof-621eca8,5.44553
qmof-7ad5511,4.705
qmof-fe766fb,2.5826
qmof-7a0465a,3.41831
qmof-e1c0fed,4.3893
qmof-6b4d058,3.31462
qmof-07dae64,3.84445
qmof-47f264b,4.20061
qmof-f50d129,4.0871
qmof-7d9565e,4.4034
qmof-2a9daea,3.96113
qmof-1eb9333,4.21177
qmof-58042a0,3.2493
qmof-2fa6555,4.78253
qmof-f228632,4.97699
qmof-a157e00,2.48455
qmof-09865e1,4.53029
qmof-8242b5b,2.18222
qmof-eb6295d,5.28346
qmof-5b8501f,3.50029
qmof-a7d6e06,3.62697
qmof-b156f80,4.36689
qmof-f54855a,4.34528
qmof-355761e,4.43357
qmof-6fbadf4,4.04923
qmof-69c3651,3.21218
qmof-ac1272b,4.8024
qmof-0b15fc2,3.00906
qmof-b46759a,3.16021
qmof-7473900,5.05059
qmof-73a2a48,6.70239
qmof-6494c32,3.7399
qmof-09a2292,3.51875
qmof-67c55da,4.61769
qmof-ee49b1f,3.29341
qmof-f8b577a,4.39981
qmof-bb40785,3.85089
qmof-3c501fe,3.67674
qmof-485839c,4.65896
qmof-2eac1e9,4.64782
qmof-724492a,3.90323
qmof-74d41f7,6.07071
qmof-4917b6a,3.3781
qmof-90849c1,4.55612
qmof-d6e3fbd,2.99312
qmof-0f2fd5f,4.82614
qmof-36654ac,2.90863
qmof-45f099f,4.27408
qmof-31e37cb,6.58127
qmof-cd4a060,5.37548
qmof-8555126,5.46274
qmof-df44502,5.69867
qmof-95c1284,3.81289
qmof-0103b7b,4.47425
qmof-7e9b3eb,5.52712
qmof-870b5ae,3.9834
qmof-7aa85c3,4.4061
qmof-5e02587,5.53929
qmof-7a71ba3,6.26749
qmof-bcca6b0,4.54366
qmof-2a38a87,2.55359
qmof-6fbe426,4.23614
qmof-f0ae035,4.6728
qmof-0a12f7f,3.16718
qmof-3862c80,4.58855
qmof-f6d88fe,2.91583
qmof-076fd13,4.47302
qmof-00052d0,3.28417
qmof-63ed72f,3.87308
qmof-4159cf9,4.10538
qmof-8205680,4.51228
qmof-340ce1d,3.37309
qmof-a7669d5,3.97131
qmof-88d58af,3.48479
qmof-23cd4d0,3.8928
qmof-3aa544f,3.74449
qmof-3b386b9,4.68978
qmof-2aef363,3.50518
qmof-090a16a,4.28875
qmof-25c87ad,4.1253
qmof-68c71c0,3.61248
qmof-bdde873,6.70598
qmof-0e73e01,4.64672
qmof-9bfa4a2,5.34057
qmof-3b6652e,5.00348
qmof-df43da1,4.19652
qmof-d5dcdb2,2.91692
qmof-d11b670,4.27434
qmof-3f83d89,4.53379
qmof-d93d3b5,3.46932
qmof-09e67ae,2.62681
qmof-7e74c2d,5.92871
qmof-271822f,4.99228
qmof-507bad6,3.16164
qmof-4ce68d1,3.2643
qmof-bdc19f7,2.85491
qmof-e44c0f4,2.46635
qmof-ea9f3d3,3.6804
qmof-90bd8c0,3.42759
qmof-3c6146b,4.31779
qmof-38cb9dc,3.2879
qmof-f17dd8e,3.78881
qmof-a196ea1,3.50899
qmof-e2ff14c,3.27045
qmof-1498f76,5.1143
qmof-e71cda6,4.48838
qmof-0a59800,4.18154
qmof-054fe48,5.93418
qmof-185a494,4.07326
qmof-1938adc,3.53719
qmof-7b91cb2,4.51222
qmof-abca3a8,3.19926
qmof-9002232,4.05988
qmof-947fb3e,3.44996
qmof-f19982c,5.54676
qmof-98d5ff0,3.15188
